"ACCOUNTID","AMOUNT","CAMPAIGNID","CLOSEDATE","CONTACTID","CREATEDBYID","CREATEDDATE","CURRENTGENERATORS__C","DELIVERYINSTALLATIONSTATUS__C","DESCRIPTION","EXPECTEDREVENUE","FISCAL","FISCALQUARTER","FISCALYEAR","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPPORTUNITYLINEITEM","HASOPENACTIVITY","HASOVERDUETASK","ID","ISCLOSED","ISDELETED","ISPRIVATE","ISWON","LASTACTIVITYDATE","LASTAMOUNTCHANGEDHISTORYID","LASTCLOSEDATECHANGEDHISTORYID","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTSTAGECHANGEDATE","LASTVIEWEDDATE","LEADSOURCE","MAINCOMPETITORS__C","NAME","NEXTSTEP","OPPORTUNITY_SOURCE__C","ORDERNUMBER__C","OWNERID","PRICEBOOK2ID","PROBABILITY","PUSHCOUNT","RECORDTYPEID","STAGENAME","SYSTEMMODSTAMP","TOTALOPPORTUNITYQUANTITY","TRACKINGNUMBER__C","TYPE"
"0012w00001Cq6znAAB","68600.0","","2022-12-15","","0052w00000B4VTyAAN","2022-07-02T00:00:00.000Z","","","","68600.0","2022 4","4","2022","Closed","Closed","true","true","true","0062w00000GjfKKAAZ","true","false","false","true","2023-01-25","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Web","","Opportunity for Burgess1551","","Marketing","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","1372.0","","New Business / Add-on"
"0012w00001Cq6yVAAR","3464115.0","","2023-02-21","","0052w00000B4VTyAAN","2022-12-12T00:00:00.000Z","","","","1732057.5","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfKLAAZ","false","false","false","false","2022-12-15","0082w00000rVzRDAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Advertisement","","Opportunity for Reynolds1553","","BDR","","0052w00000BXX9oAAH","01s2w00000J2EzPAAV","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:13.000Z","5119.0","","New Business / Add-on"
"0012w00001Cq6ztAAB","620200.0","","2023-01-06","","0052w00000B4VTyAAN","2022-10-02T00:00:00.000Z","","","","0.0","2023 1","1","2023","Omitted","Omitted","true","true","true","0062w00000GjfPRAAZ","true","false","false","false","2023-01-30","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Employee Referral","","Opportunity for Shaw1337","","Alliances","","0052w00000BXX9mAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:14.000Z","443.0","","New Business"
"0012w00001Cq70NAAR","256275.0","","2022-01-30","","0052w00000B4VTyAAN","2021-12-17T00:00:00.000Z","","","","256275.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfPSAAZ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Web","","Opportunity for Guzman1338","","AE","","0052w00000BXXA1AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","1139.0","","New Business / Add-on"
"0012w00001Cq6ziAAB","2983800.0","","2022-07-27","","0052w00000B4VTyAAN","2022-05-30T00:00:00.000Z","","","","2983800.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfPTAAZ","true","false","false","true","","0082w00000rVzRVAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Gibbs1339","","AE","","0052w00000BXXA1AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","2526.0","","Existing Business"
"0012w00001Cq7BHAAZ","289140.0","","2022-12-01","","0052w00000B4VTyAAN","2022-05-15T00:00:00.000Z","","","","289140.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfPUAAZ","true","false","false","true","","0082w00000rVzNhAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Partner","","Opportunity for Chavez1340","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","2474.0","","New Business"
"0012w00001Cq72uAAB","1259840.0","","2022-05-20","","0052w00000B4VTyAAN","2021-10-28T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfPVAAZ","true","false","false","false","","0082w00000rVzNiAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Walker1342","","BDR","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:06.000Z","3572.0","","New Business"
"0012w00001Cq74RAAR","773640.0","","2022-12-09","","0052w00000B4VTyAAN","2022-07-26T00:00:00.000Z","","","","773640.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfPWAAZ","true","false","false","true","","0082w00000rVzNjAAK","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Seminar - Internal","","Opportunity for Sanders1345","","Marketing","","0052w00000BXX9vAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:57.000Z","2403.0","","Existing Business"
"0012w00001Cq78dAAB","1567780.0","","2022-09-17","","0052w00000B4VTyAAN","2022-03-22T00:00:00.000Z","","","","1567780.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfPXAAZ","true","false","false","true","","0082w00000rVzNkAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Advertisement","","Opportunity for Sparks1346","","AE","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","4564.0","","New Business / Add-on"
"0012w00001Cq74pAAB","3612800.0","","2023-03-31","","0052w00000B4VTyAAN","2022-12-10T00:00:00.000Z","","","","722560.0","2023 1","1","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfPaAAJ","false","false","false","false","2023-01-24","0082w00000rVzNlAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Trade Show","","Opportunity for Johnson1707","","Marketing","","0052w00000BXX9vAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:14.000Z","3568.0","","New Business / Add-on"
"0012w00001Cq7AKAAZ","886570.0","","2023-02-19","","0052w00000B4VTyAAN","2022-10-25T00:00:00.000Z","","","","797913.0","2023 1","1","2023","Forecast","Commit","true","true","true","0062w00000GjfPbAAJ","false","false","false","false","2022-12-19","0082w00000rVzQXAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Parker1715","","AE","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","90.0","0","0122w000001Ypd0AAC","Negotiation/Review","2023-01-12T23:34:14.000Z","4843.0","","New Business / Add-on"
"0012w00001Cq7BHAAZ","1771150.0","","2023-02-01","","0052w00000B4VTyAAN","2022-12-07T00:00:00.000Z","","","","885575.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfPcAAJ","false","false","false","false","2023-01-06","0082w00000rVzQYAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Employee Referral","","Opportunity for Erickson1716","","Marketing","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:14.000Z","1788.0","","New Business / Add-on"
"0012w00001Cq6yMAAR","1415700.0","","2022-12-26","","0052w00000B4VTyAAN","2022-06-20T00:00:00.000Z","","","","1415700.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfPdAAJ","true","false","false","true","2023-02-15","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Lewis1718","","Marketing","","0052w00000BXXA1AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:15.000Z","1287.0","","New Business"
"0012w00001Cq77gAAB","1840000.0","","2022-09-13","","0052w00000B4VTyAAN","2022-04-24T00:00:00.000Z","","","","1840000.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfPeAAJ","true","false","false","true","","0082w00000rVzNmAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Advertisement","","Opportunity for French1719","","AE","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","3680.0","","New Business"
"0012w00001Cq6yUAAR","847450.0","","2023-03-03","","0052w00000B4VTyAAN","2022-09-10T00:00:00.000Z","","","","84745.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfPfAAJ","false","false","false","false","2023-01-23","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Public Relations","","Opportunity for Duncan1725","","BDR","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Prospecting","2023-01-12T23:34:14.000Z","997.0","","Existing Business"
"0012w00001Cq6zUAAR","318600.0","","2023-06-03","","0052w00000B4VTyAAN","2022-10-28T00:00:00.000Z","","","","31860.0","2023 2","2","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfPgAAJ","false","false","false","false","2022-12-27","","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Word of mouth","","Opportunity for Leonard584","","Marketing","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:14.000Z","1416.0","","Existing Business"
"0012w00001Cq71dAAB","57510.0","","2022-08-25","","0052w00000B4VTyAAN","2022-02-24T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfPiAAJ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Trade Show","","Opportunity for Santiago590","","BDR","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:57.000Z","639.0","","Existing Business"
"0012w00001Cq7CXAAZ","1741100.0","","2023-02-05","","0052w00000B4VTyAAN","2022-09-24T00:00:00.000Z","","","","1305825.0","2023 1","1","2023","BestCase","Best Case","true","true","false","0062w00000GjfPjAAJ","false","false","false","false","2023-01-29","0082w00000rVzPPAA0","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Word of mouth","","Opportunity for Morton591","","AE","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","75.0","0","0122w000001Ypd0AAC","Proposal/Price Quote","2023-01-12T23:34:14.000Z","1714.0","","New Business / Add-on"
"0012w00001Cq71sAAB","3503360.0","","2023-02-07","","0052w00000B4VTyAAN","2022-08-19T00:00:00.000Z","","","","350336.0","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfPkAAJ","false","false","false","false","2023-01-09","0082w00000rVzRWAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Word of mouth","","Opportunity for Reynolds593","","Marketing","","0052w00000BXXA1AAP","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:14.000Z","4255.0","","New Business"
"0012w00001Cq7B3AAJ","681410.0","","2022-08-03","","0052w00000B4VTyAAN","2022-04-23T00:00:00.000Z","","","","681410.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfPlAAJ","true","false","false","true","","0082w00000rVzQZAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Public Relations","","Opportunity for Bowers595","","AE","","0052w00000BXX9vAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","1857.0","","New Business"
"0012w00001Cq70PAAR","123280.0","","2023-01-05","","0052w00000B4VTyAAN","2022-08-13T00:00:00.000Z","","","","123280.0","2023 1","1","2023","Closed","Closed","true","true","false","0062w00000GjfKMAAZ","true","false","false","true","2022-11-27","0082w00000rVzREAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Advertisement","","Opportunity for Mitchell1555","","AE","","0052w00000BXX9sAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","546.0","","New Business / Add-on"
"0012w00001Cq772AAB","2294400.0","","2022-01-01","","0052w00000B4VTyAAN","2021-10-10T00:00:00.000Z","","","","2294400.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKPAAZ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Advertisement","","Opportunity for Chapman1566","","Alliances","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","1434.0","","New Business / Add-on"
"0012w00001Cq6z2AAB","1113000.0","","2022-02-04","","0052w00000B4VTyAAN","2021-10-03T00:00:00.000Z","","","","1113000.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKRAAZ","true","false","false","true","","0082w00000rVzMuAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Partner","","Opportunity for Munoz1931","","AE","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","1713.0","","New Business / Add-on"
"0012w00001Cq79SAAR","1454500.0","","2022-05-29","","0052w00000B4VTyAAN","2022-03-09T00:00:00.000Z","","","","1454500.0","2022 2","2","2022","Closed","Closed","true","false","false","0062w00000GjfKTAAZ","true","false","false","true","","0082w00000rVzMvAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Web","","Opportunity for Daniel1935","","Alliances","","0052w00000BXX9lAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","1963.0","","New Business"
"0012w00001Cq78IAAR","2920800.0","","2022-12-23","","0052w00000B4VTyAAN","2022-06-03T00:00:00.000Z","","","","2920800.0","2022 4","4","2022","Closed","Closed","true","true","true","0062w00000GjfKUAAZ","true","false","false","true","2022-12-22","0082w00000rVzOsAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Web","","Opportunity for Joseph1936","","AE","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","3908.0","","New Business"
"0012w00001Cq77EAAR","466200.0","","2023-07-08","","0052w00000B4VTyAAN","2022-11-21T00:00:00.000Z","","","","46620.0","2023 3","3","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfKVAAZ","false","false","false","false","2023-02-13","","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Web","","Opportunity for Todd1938","","Marketing","","0052w00000BXX9zAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:13.000Z","333.0","","New Business"
"0012w00001Cq7CxAAJ","1844200.0","","2022-03-01","","0052w00000B4VTyAAN","2021-10-26T00:00:00.000Z","","","","1844200.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKWAAZ","true","false","false","true","","0082w00000rVzRvAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Public Relations","","Opportunity for Warner1943","","Marketing","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","3397.0","","New Business"
"0012w00001Cq78zAAB","17000.0","","2022-12-26","","0052w00000B4VTyAAN","2022-09-19T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","true","false","0062w00000GjfKYAAZ","true","false","false","false","2023-01-17","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Employee Referral","","Opportunity for Waters1946","","AE","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:13.000Z","20.0","","New Business / Add-on"
"0012w00001Cq78xAAB","852720.0","","2022-10-18","","0052w00000B4VTyAAN","2022-08-24T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","false","false","0062w00000GjfKZAAZ","true","false","false","false","","0082w00000rVzRFAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Baldwin443","","BDR","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:06.000Z","2982.0","","New Business"
"0012w00001Cq768AAB","683100.0","","2022-02-06","","0052w00000B4VTyAAN","2021-09-19T00:00:00.000Z","","","","0.0","2022 1","1","2022","Omitted","Omitted","true","false","false","0062w00000GjfKaAAJ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Partner","","Opportunity for Gross444","","Marketing","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:57.000Z","621.0","","New Business / Add-on"
"0012w00001Cq73MAAR","1794340.0","","2022-10-01","","0052w00000B4VTyAAN","2022-08-02T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","false","false","0062w00000GjfKbAAJ","true","false","false","false","","0082w00000rVzOtAAK","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Partner","","Opportunity for Barker446","","BDR","","0052w00000BXXA1AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:33:59.000Z","4047.0","","New Business"
"0012w00001Cq7ARAAZ","182000.0","","2022-05-15","","0052w00000B4VTyAAN","2022-01-19T00:00:00.000Z","","","","182000.0","2022 2","2","2022","Closed","Closed","true","false","false","0062w00000GjfKdAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Trade Show","","Opportunity for Barnes448","","Marketing","","0052w00000BXX9sAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","910.0","","New Business / Add-on"
"0012w00001Cq79fAAB","1518400.0","","2022-02-23","","0052w00000B4VTyAAN","2022-02-10T00:00:00.000Z","","","","1518400.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKfAAJ","true","false","false","true","","0082w00000rVzMwAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Beck451","","Marketing","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","3575.0","","New Business"
"0012w00001Cq723AAB","380500.0","","2022-06-24","","0052w00000B4VTyAAN","2022-04-30T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfKgAAJ","true","false","false","false","","0082w00000rVzRGAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Web","","Opportunity for Bryan454","","Alliances","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","761.0","","New Business / Add-on"
"0012w00001Cq714AAB","2102240.0","","2023-07-10","","0052w00000B4VTyAAN","2022-11-17T00:00:00.000Z","","","","210224.0","2023 3","3","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfPmAAJ","false","false","false","false","2023-01-05","0082w00000rVzNnAAK","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Web","","Opportunity for Armstrong600","","Alliances","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Prospecting","2023-01-12T23:34:14.000Z","3304.0","","New Business / Add-on"
"0012w00001Cq72nAAB","1840600.0","","2022-11-03","","0052w00000B4VTyAAN","2022-09-29T00:00:00.000Z","","","","1840600.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfPoAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Web","","Opportunity for Nash605","","AE","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","1226.0","","New Business / Add-on"
"0012w00001Cq78dAAB","341390.0","","2022-06-27","","0052w00000B4VTyAAN","2022-04-20T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfPpAAJ","true","false","false","false","","0082w00000rVzRXAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Web","","Opportunity for Evans607","","AE","","0052w00000BXX9sAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:03.000Z","1447.0","","New Business"
"0012w00001Cq78UAAR","728525.0","","2022-10-27","","0052w00000B4VTyAAN","2022-05-07T00:00:00.000Z","","","","728525.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfPqAAJ","true","false","false","true","","0082w00000rVzS4AAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Web","","Opportunity for Norman968","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","1561.0","","New Business"
